Canton,Genero,Edad,Zona(Urbana/Rural),Dependiente,Casa en buen estado,Casa Hacinada,Alfabeta,Promedio de escolaridad,Asistencia a eduacion regular,En la fuerza de trabajo,Asegurado,Poblacion nacida en el extranjero,Discapacitado,Jefe de hogar,Poblacion Total(Canton),Superficie(Canton),Densidad(Canton),Viviendas ocupadas(Canton),Promedio de ocupantes por vivienda(Canton),Voto1R,Voto2R,Usado en entrenamiento,Prediccion1R,Prediccion2R,Prediccion2R1R
SAN JOSE,M,52,URBANA,NO,NO,NO,SI,9.2,NO,NO,NO,NO,NO,COMPARTIDO,"288,054",44.6,6456,"81,903",3.5,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
NARANJO,M,50,RURAL,NO,SI,NO,SI,6.1,NO,NO,SI,NO,NO,MUJER,"42,713",126.6,337,"11,678",3.65,ACCION CIUDADANA,NULO,SI,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,M,46,URBANA,NO,NO,NO,SI,10.3,NO,SI,NO,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,NUEVA GENERACION,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,M,55,RURAL,NO,SI,NO,SI,6.9,NO,SI,NO,NO,NO,HOMBRE,"80,566",1018.6,79,"23,301",3.44,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,42,URBANA,NO,NO,NO,SI,10.3,NO,NO,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,LIBERACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,62,URBANA,NO,SI,NO,SI,7.6,NO,SI,SI,NO,NO,MUJER,"147,898",287.8,514,"38,618",3.8,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,M,57,URBANA,NO,NO,NO,SI,5.4,NO,SI,SI,SI,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GUATUSO,M,57,RURAL,NO,NO,NO,SI,4.5,NO,SI,SI,NO,NO,HOMBRE,"15,508",758.3,20,"4,409",3.51,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ESCAZU,F,63,URBANA,NO,SI,NO,SI,10.1,NO,SI,SI,SI,NO,MUJER,"56,509",34.5,1638,"16,565",3.4,LIBERACION NACIONAL,ACCION CIUDADANA,SI,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,M,70,URBANA,NO,SI,NO,SI,6.9,SI,NO,SI,NO,NO,HOMBRE,"80,566",1018.6,79,"23,301",3.44,NUEVA GENERACION,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,M,60,URBANA,NO,SI,NO,SI,6.6,NO,NO,SI,NO,SI,HOMBRE,"76,898",395.7,194,"21,709",3.53,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,59,URBANA,NO,SI,NO,SI,7.4,NO,SI,NO,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
COTO BRUS,M,32,RURAL,NO,NO,NO,SI,7.4,NO,SI,SI,NO,NO,HOMBRE,"38,453",933.9,41,"10,936",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
BUENOS AIRES,F,35,RURAL,NO,NO,NO,SI,6.7,NO,NO,SI,NO,NO,HOMBRE,"45,244",2384.2,19,"12,205",3.7,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE OCA,F,46,URBANA,NO,SI,NO,SI,12.9,NO,SI,SI,NO,NO,MUJER,"49,132",15.2,3241,"16,589",2.94,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DOTA,M,43,RURAL,NO,NO,NO,SI,8,NO,SI,SI,SI,NO,MUJER,"6,948",400.2,17,"1,952",3.54,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,M,39,RURAL,NO,NO,NO,SI,7.6,NO,SI,SI,NO,NO,MUJER,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,F,36,URBANA,NO,SI,NO,SI,11.2,NO,SI,SI,SI,NO,MUJER,"123,616",282.6,437,"35,216",3.5,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ATENAS,M,64,RURAL,NO,NO,NO,SI,7.3,NO,SI,SI,NO,NO,MUJER,"25,460",127.2,200,"7,472",3.41,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,M,47,RURAL,NO,SI,NO,SI,8.1,NO,SI,NO,NO,SI,MUJER,"134,534",1905.5,71,"38,508",3.48,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,30,URBANA,NO,SI,NO,SI,9.6,NO,NO,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,M,59,URBANA,NO,SI,NO,SI,6.4,NO,SI,SI,NO,SI,MUJER,"115,019",1842.3,62,"33,228",3.44,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,F,61,URBANA,NO,SI,NO,SI,9.2,NO,NO,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTO DOMINGO,M,62,URBANA,NO,SI,NO,SI,9.2,NO,SI,NO,NO,NO,HOMBRE,"40,072",24.8,1613,"11,496",3.48,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,M,46,URBANA,NO,SI,NO,SI,10.2,SI,NO,SI,NO,NO,COMPARTIDO,"99,399",44.8,2217,"26,979",3.67,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TURRUBARES,M,29,RURAL,NO,SI,NO,NO,7.3,NO,NO,NO,NO,NO,MUJER,"5,512",415.3,13,"1,679",3.27,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,F,40,URBANA,NO,NO,NO,SI,9.8,NO,NO,SI,NO,NO,MUJER,"147,898",287.8,514,"38,618",3.8,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,F,59,URBANA,NO,SI,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,F,22,URBANA,NO,NO,NO,SI,10.3,SI,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,48,URBANA,NO,SI,NO,SI,10.3,NO,SI,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN PABLO,F,26,URBANA,NO,NO,NO,SI,12,NO,SI,SI,NO,NO,HOMBRE,"27,671",7.5,3675,"8,006",3.44,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CORREDORES,M,94,RURAL,SI,SI,SI,SI,5.4,SI,SI,SI,NO,SI,HOMBRE,"41,831",620.6,67,"11,849",3.52,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
HEREDIA,F,57,URBANA,NO,NO,NO,SI,9.4,NO,NO,SI,SI,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,LIBERACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NANDAYURE,M,50,RURAL,NO,NO,NO,SI,5.2,NO,SI,SI,NO,NO,MUJER,"11,121",565.6,20,"3,307",3.35,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,M,51,URBANA,NO,SI,NO,SI,10.4,SI,SI,SI,NO,NO,MUJER,"65,206",15.9,4088,"19,146",3.4,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ASERRI,F,47,URBANA,NO,SI,SI,SI,8.7,NO,NO,NO,NO,NO,HOMBRE,"57,892",167.1,346,"16,120",3.59,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORAVIA,M,54,URBANA,NO,SI,NO,SI,10.1,NO,SI,SI,NO,NO,HOMBRE,"56,919",28.6,1989,"16,874",3.36,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,M,21,URBANA,NO,SI,NO,SI,8.7,SI,SI,SI,NO,SI,MUJER,"77,603",21.2,3666,"19,832",3.91,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE ORO,F,36,RURAL,NO,NO,NO,SI,8.9,NO,NO,SI,NO,NO,MUJER,"12,950",244.8,53,"3,929",3.29,LIBERACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
SAN JOSE,M,58,URBANA,NO,SI,NO,SI,9.2,NO,SI,SI,NO,SI,MUJER,"288,054",44.6,6456,"81,903",3.5,LIBERACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORAVIA,M,54,URBANA,NO,SI,NO,SI,10.1,NO,SI,SI,NO,NO,HOMBRE,"56,919",28.6,1989,"16,874",3.36,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,F,40,URBANA,NO,SI,SI,SI,10.5,NO,NO,SI,SI,NO,HOMBRE,"115,084",31.5,3653,"32,520",3.53,LIBERACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PURISCAL,M,35,RURAL,NO,SI,NO,SI,9.2,NO,NO,SI,NO,NO,HOMBRE,"33,004",553.7,60,"9,787",3.36,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TALAMANCA,M,31,RURAL,NO,SI,NO,SI,6.9,NO,SI,SI,NO,NO,MUJER,"30,712",2809.9,11,"7,999",3.83,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,F,52,URBANA,NO,SI,NO,SI,9.2,NO,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ESCAZU,M,44,URBANA,NO,SI,NO,SI,11.4,NO,NO,SI,SI,NO,MUJER,"56,509",34.5,1638,"16,565",3.4,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
NARANJO,F,26,RURAL,NO,SI,NO,SI,8.5,NO,NO,SI,NO,NO,HOMBRE,"42,713",126.6,337,"11,678",3.65,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,F,38,URBANA,NO,NO,NO,SI,7.6,NO,NO,NO,NO,SI,HOMBRE,"125,962",2403.5,52,"36,238",3.46,REPUBLICANO SOCIAL CRISTIANO,BLANCO,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
BARVA,M,51,URBANA,NO,SI,NO,SI,8.8,NO,NO,SI,NO,NO,HOMBRE,"40,660",53.8,756,"11,291",3.59,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PARAISO,F,52,URBANA,NO,SI,NO,SI,6,NO,NO,SI,NO,NO,HOMBRE,"57,743",411.9,140,"14,626",3.94,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,28,URBANA,NO,SI,NO,SI,9.8,SI,SI,SI,NO,NO,MUJER,"147,898",287.8,514,"38,618",3.8,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,M,23,RURAL,NO,SI,NO,SI,8.3,SI,SI,SI,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,LIBERACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,48,URBANA,NO,SI,NO,SI,9.8,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,M,35,URBANA,NO,NO,NO,SI,7.6,NO,SI,SI,NO,NO,MUJER,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
LA UNION,M,45,URBANA,NO,SI,NO,SI,10.2,NO,SI,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,29,URBANA,NO,NO,NO,SI,9.8,NO,SI,SI,NO,NO,MUJER,"147,898",287.8,514,"38,618",3.8,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,64,URBANA,NO,SI,NO,SI,7.6,NO,SI,SI,SI,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
MORA,M,71,RURAL,NO,SI,SI,SI,7.3,NO,NO,SI,NO,SI,MUJER,"26,294",162,162,"7,782",3.38,LIBERACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTO DOMINGO,M,57,URBANA,NO,SI,NO,SI,9.2,NO,SI,SI,NO,NO,HOMBRE,"40,072",24.8,1613,"11,496",3.48,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BELEN,F,31,URBANA,NO,SI,NO,SI,11.2,NO,NO,SI,NO,NO,MUJER,"21,633",12.1,1780,"6,011",3.59,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,F,59,URBANA,NO,SI,NO,SI,9.4,NO,NO,SI,NO,NO,COMPARTIDO,"123,616",282.6,437,"35,216",3.5,LIBERACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,64,URBANA,NO,SI,NO,SI,7.6,NO,NO,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,65,URBANA,NO,SI,NO,SI,7.4,NO,NO,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BARVA,M,22,URBANA,NO,NO,NO,SI,10.9,NO,SI,SI,NO,NO,HOMBRE,"40,660",53.8,756,"11,291",3.59,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,M,53,URBANA,NO,SI,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PURISCAL,M,94,RURAL,SI,SI,NO,SI,6,NO,SI,SI,NO,NO,MUJER,"33,004",553.7,60,"9,787",3.36,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE OCA,M,43,URBANA,NO,SI,NO,SI,12.9,NO,SI,SI,NO,NO,MUJER,"49,132",15.2,3241,"16,589",2.94,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORAVIA,F,90,URBANA,SI,NO,NO,SI,10.1,NO,NO,SI,NO,NO,HOMBRE,"56,919",28.6,1989,"16,874",3.36,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,F,19,RURAL,NO,NO,NO,SI,7.6,SI,NO,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,F,20,URBANA,NO,SI,NO,SI,11.2,SI,NO,SI,NO,NO,COMPARTIDO,"123,616",282.6,437,"35,216",3.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,M,24,URBANA,NO,SI,NO,SI,9.6,NO,SI,SI,NO,SI,HOMBRE,"208,411",118.3,1762,"57,355",3.62,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ZARCERO,F,54,RURAL,NO,NO,NO,SI,6.1,NO,NO,SI,NO,NO,MUJER,"12,205",155.1,79,"3,333",3.65,ALIANZA DEMOCRATA CRISTIANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN ISIDRO,M,46,URBANA,NO,NO,NO,SI,10.5,NO,NO,SI,NO,NO,MUJER,"20,633",27,765,"5,807",3.54,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,M,28,URBANA,NO,SI,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,ACCION CIUDADANA,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PARAISO,F,39,URBANA,NO,SI,NO,SI,8.3,NO,NO,SI,NO,NO,MUJER,"57,743",411.9,140,"14,626",3.94,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,26,URBANA,NO,NO,NO,SI,9.6,NO,NO,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LA UNION,F,33,URBANA,NO,NO,NO,SI,10.2,NO,NO,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,25,URBANA,NO,SI,NO,SI,10.3,SI,NO,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,M,50,URBANA,NO,NO,SI,SI,5.6,NO,SI,SI,NO,NO,MUJER,"163,745",3348,49,"44,966",3.62,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,F,57,URBANA,NO,SI,NO,SI,9.4,NO,NO,SI,NO,NO,MUJER,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,61,URBANA,NO,NO,NO,SI,7.7,SI,NO,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,61,URBANA,NO,SI,NO,SI,7.6,NO,SI,NO,NO,NO,MUJER,"147,898",287.8,514,"38,618",3.8,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,M,33,URBANA,NO,NO,NO,SI,8.8,NO,SI,SI,NO,NO,HOMBRE,"76,898",395.7,194,"21,709",3.53,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,M,55,URBANA,NO,SI,NO,SI,8,NO,NO,SI,NO,NO,MUJER,"99,399",44.8,2217,"26,979",3.67,UNIDAD SOCIAL CRISTIANA,NULO,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
LIMON,F,20,URBANA,NO,NO,NO,SI,8.7,SI,NO,SI,NO,NO,HOMBRE,"94,415",1765.8,53,"26,666",3.52,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN CARLOS,F,99,RURAL,NO,SI,SI,SI,5.6,NO,NO,SI,SI,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
VAZQUEZ DE CORONADO,M,41,URBANA,NO,NO,NO,SI,10.8,NO,SI,SI,NO,NO,HOMBRE,"60,486",222.2,272,"17,155",3.52,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TALAMANCA,F,54,RURAL,NO,SI,NO,SI,5.2,NO,NO,SI,NO,NO,HOMBRE,"30,712",2809.9,11,"7,999",3.83,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
VAZQUEZ DE CORONADO,F,24,URBANA,NO,NO,NO,SI,10.8,SI,SI,SI,NO,NO,HOMBRE,"60,486",222.2,272,"17,155",3.52,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,M,35,URBANA,NO,SI,NO,SI,11.2,NO,SI,SI,NO,SI,HOMBRE,"123,616",282.6,437,"35,216",3.5,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA CRUZ,F,51,RURAL,NO,NO,NO,SI,4.5,NO,NO,SI,NO,NO,HOMBRE,"19,181",1383.9,14,"4,732",4.05,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
OREAMUNO,M,55,RURAL,NO,SI,NO,SI,6.7,NO,SI,SI,NO,SI,HOMBRE,"45,473",201.3,226,"11,232",4.04,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,M,60,URBANA,NO,SI,NO,SI,6.4,NO,NO,SI,NO,NO,MUJER,"115,019",1842.3,62,"33,228",3.44,LIBERACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
GOICOECHEA,M,19,URBANA,NO,SI,SI,SI,10.5,SI,SI,NO,NO,NO,MUJER,"115,084",31.5,3653,"32,520",3.53,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PALMARES,F,38,URBANA,NO,SI,NO,SI,9.5,NO,NO,SI,NO,NO,HOMBRE,"34,716",38.1,912,"9,657",3.58,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SANTA ANA,M,35,URBANA,NO,NO,NO,SI,11.2,NO,SI,SI,NO,NO,MUJER,"49,123",61.4,800,"14,235",3.43,ACCION CIUDADANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
